"Month","Year","Day","Time","Count*(CrashID)"
1,2000,"Friday","0:35:00",1
1,2000,"Friday","10:00:00",1
1,2000,"Friday","11:20:00",1
1,2000,"Friday","11:55:00",1
1,2000,"Friday","13:49:00",1
1,2000,"Friday","14:00:00",2
1,2000,"Friday","14:15:00",1
1,2000,"Friday","14:30:00",1
1,2000,"Friday","14:55:00",1
1,2000,"Friday","15:00:00",1
1,2000,"Friday","17:00:00",1
1,2000,"Friday","17:20:00",1
1,2000,"Friday","1:00:00",1
1,2000,"Friday","20:40:00",1
1,2000,"Friday","21:16:00",1
1,2000,"Friday","22:00:00",1
1,2000,"Friday","23:30:00",1
1,2000,"Friday","3:19:00",1
1,2000,"Friday","7:00:00",2
1,2000,"Friday","8:05:00",1
1,2000,"Friday","9:00:00",1
1,2000,"Friday","9:25:00",1
1,2000,"Monday","11:40:00",1
1,2000,"Monday","11:45:00",1
1,2000,"Monday","13:45:00",1
1,2000,"Monday","13:55:00",1
1,2000,"Monday","16:00:00",1
1,2000,"Monday","18:15:00",2
1,2000,"Monday","19:00:00",1
1,2000,"Monday","1:20:00",1
1,2000,"Monday","23:00:00",1
1,2000,"Monday","2:00:00",1
1,2000,"Monday","3:00:00",1
1,2000,"Monday","8:10:00",1
1,2000,"Monday","9:20:00",1
1,2000,"Monday","9:30:00",1
1,2000,"Saturday","0:07:00",1
1,2000,"Saturday","11:15:00",1
1,2000,"Saturday","12:00:00",1
1,2000,"Saturday","13:00:00",2
1,2000,"Saturday","14:15:00",1
1,2000,"Saturday","15:30:00",1
1,2000,"Saturday","16:00:00",1
1,2000,"Saturday","17:20:00",1
1,2000,"Saturday","19:15:00",1
1,2000,"Saturday","1:20:00",1
1,2000,"Saturday","20:00:00",1
1,2000,"Saturday","20:50:00",1
1,2000,"Saturday","21:00:00",3
1,2000,"Saturday","21:44:00",1
1,2000,"Saturday","23:00:00",1
1,2000,"Saturday","2:30:00",1
1,2000,"Saturday","4:00:00",1
1,2000,"Saturday","4:15:00",1
1,2000,"Saturday","4:30:00",1
1,2000,"Saturday","8:00:00",2
1,2000,"Saturday","8:15:00",1
1,2000,"Sunday","10:47:00",1
1,2000,"Sunday","12:10:00",1
1,2000,"Sunday","13:15:00",1
1,2000,"Sunday","14:00:00",1
1,2000,"Sunday","14:10:00",1
1,2000,"Sunday","16:00:00",1
1,2000,"Sunday","18:15:00",1
1,2000,"Sunday","19:30:00",1
1,2000,"Sunday","1:00:00",3
1,2000,"Sunday","20:40:00",2
1,2000,"Sunday","21:10:00",1
1,2000,"Sunday","21:17:00",1
1,2000,"Sunday","22:30:00",1
1,2000,"Sunday","2:10:00",2
1,2000,"Sunday","3:00:00",1
1,2000,"Sunday","3:40:00",1
1,2000,"Sunday","4:00:00",2
1,2000,"Sunday","8:05:00",1
1,2000,"Thursday","0:10:00",1
1,2000,"Thursday","11:00:00",2
1,2000,"Thursday","11:45:00",1
1,2000,"Thursday","15:50:00",1
1,2000,"Thursday","16:30:00",1
1,2000,"Thursday","17:40:00",1
1,2000,"Thursday","18:50:00",2
1,2000,"Thursday","19:04:00",1
1,2000,"Thursday","21:00:00",1
1,2000,"Thursday","21:25:00",1
1,2000,"Thursday","22:00:00",1
1,2000,"Thursday","22:30:00",2
1,2000,"Thursday","5:25:00",1
1,2000,"Thursday","6:00:00",1
1,2000,"Thursday","7:15:00",1
1,2000,"Thursday","8:00:00",1
1,2000,"Thursday","9:00:00",1
1,2000,"Thursday","9:34:00",1
1,2000,"Tuesday","10:00:00",1
1,2000,"Tuesday","11:00:00",1
1,2000,"Tuesday","11:45:00",1
1,2000,"Tuesday","12:00:00",1
1,2000,"Tuesday","14:15:00",1
1,2000,"Tuesday","15:30:00",1
1,2000,"Tuesday","16:30:00",1
1,2000,"Tuesday","18:00:00",1
1,2000,"Tuesday","1:30:00",1
1,2000,"Tuesday","22:30:00",1
1,2000,"Tuesday","4:04:00",1
1,2000,"Tuesday","4:07:00",1
1,2000,"Tuesday","5:20:00",1
1,2000,"Tuesday","6:50:00",1
1,2000,"Tuesday","7:55:00",1
1,2000,"Tuesday","9:40:00",2
1,2000,"Wednesday","10:20:00",2
1,2000,"Wednesday","15:00:00",1
1,2000,"Wednesday","15:38:00",1
1,2000,"Wednesday","15:45:00",1
1,2000,"Wednesday","16:00:00",1
1,2000,"Wednesday","17:00:00",2
1,2000,"Wednesday","17:10:00",1
1,2000,"Wednesday","17:30:00",1
1,2000,"Wednesday","17:40:00",2
1,2000,"Wednesday","17:50:00",1
1,2000,"Wednesday","18:00:00",1
1,2000,"Wednesday","18:30:00",1
1,2000,"Wednesday","1:50:00",1
1,2000,"Wednesday","22:30:00",1
1,2000,"Wednesday","23:35:00",1
1,2000,"Wednesday","2:00:00",1
1,2000,"Wednesday","8:10:00",1
1,2000,"Wednesday","8:47:00",1
1,2001,"Friday","0:20:00",1
1,2001,"Friday","10:30:00",5
1,2001,"Friday","12:10:00",1
1,2001,"Friday","13:15:00",1
1,2001,"Friday","13:50:00",1
1,2001,"Friday","14:00:00",1
1,2001,"Friday","14:20:00",1
1,2001,"Friday","16:30:00",1
1,2001,"Friday","16:35:00",1
1,2001,"Friday","17:30:00",1
1,2001,"Friday","17:35:00",1
1,2001,"Friday","18:25:00",1
1,2001,"Friday","19:40:00",1
1,2001,"Friday","20:00:00",1
1,2001,"Friday","20:15:00",1
1,2001,"Friday","20:25:00",1
1,2001,"Friday","21:00:00",1
1,2001,"Friday","21:30:00",3
1,2001,"Friday","21:54:00",1
1,2001,"Friday","23:00:00",1
1,2001,"Friday","5:00:00",1
1,2001,"Friday","6:00:00",1
1,2001,"Monday","11:50:00",1
1,2001,"Monday","12:08:00",1
1,2001,"Monday","12:50:00",3
1,2001,"Monday","15:00:00",1
1,2001,"Monday","15:15:00",1
1,2001,"Monday","15:20:00",1
1,2001,"Monday","15:55:00",1
1,2001,"Monday","18:50:00",1
1,2001,"Monday","19:00:00",1
1,2001,"Monday","19:15:00",1
1,2001,"Monday","1:10:00",1
1,2001,"Monday","21:02:00",1
1,2001,"Monday","2:30:00",1
1,2001,"Saturday","0:00:00",1
1,2001,"Saturday","10:00:00",1
1,2001,"Saturday","11:40:00",1
1,2001,"Saturday","12:00:00",1
1,2001,"Saturday","12:59:00",1
1,2001,"Saturday","13:00:00",1
1,2001,"Saturday","15:00:00",2
1,2001,"Saturday","15:30:00",2
1,2001,"Saturday","16:00:00",1
1,2001,"Saturday","16:07:00",5
1,2001,"Saturday","17:45:00",1
1,2001,"Saturday","19:05:00",1
1,2001,"Saturday","1:00:00",1
1,2001,"Saturday","23:05:00",1
1,2001,"Saturday","2:50:00",1
1,2001,"Saturday","5:29:00",1
1,2001,"Saturday","7:00:00",1
1,2001,"Saturday","7:10:00",1
1,2001,"Sunday","10:00:00",1
1,2001,"Sunday","11:00:00",1
1,2001,"Sunday","12:00:00",1
1,2001,"Sunday","14:10:00",1
1,2001,"Sunday","14:15:00",1
1,2001,"Sunday","14:55:00",1
1,2001,"Sunday","15:00:00",1
1,2001,"Sunday","17:35:00",1
1,2001,"Sunday","18:30:00",1
1,2001,"Sunday","19:00:00",1
1,2001,"Sunday","1:00:00",1
1,2001,"Sunday","1:45:00",1
1,2001,"Sunday","23:00:00",3
1,2001,"Sunday","2:00:00",1
1,2001,"Sunday","2:15:00",1
1,2001,"Sunday","2:33:00",1
1,2001,"Sunday","4:00:00",1
1,2001,"Sunday","9:35:00",1
1,2001,"Sunday","9:50:00",1
1,2001,"Thursday","10:00:00",1
1,2001,"Thursday","12:15:00",1
1,2001,"Thursday","16:00:00",3
1,2001,"Thursday","16:55:00",1
1,2001,"Thursday","17:29:00",1
1,2001,"Thursday","18:50:00",1
1,2001,"Thursday","20:25:00",1
1,2001,"Thursday","22:45:00",1
1,2001,"Thursday","6:00:00",1
1,2001,"Thursday","7:20:00",1
1,2001,"Thursday","8:30:00",1
1,2001,"Thursday","9:00:00",1
1,2001,"Tuesday","12:25:00",1
1,2001,"Tuesday","12:30:00",1
1,2001,"Tuesday","13:00:00",1
1,2001,"Tuesday","13:27:00",2
1,2001,"Tuesday","14:15:00",1
1,2001,"Tuesday","15:25:00",2
1,2001,"Tuesday","16:50:00",1
1,2001,"Tuesday","17:00:00",1
1,2001,"Tuesday","17:02:00",1
1,2001,"Tuesday","17:49:00",1
1,2001,"Tuesday","19:30:00",1
1,2001,"Tuesday","19:50:00",1
1,2001,"Tuesday","1:15:00",2
1,2001,"Tuesday","21:05:00",1
1,2001,"Tuesday","22:35:00",2
1,2001,"Tuesday","22:40:00",1
1,2001,"Tuesday","22:50:00",1
1,2001,"Tuesday","7:00:00",1
1,2001,"Tuesday","9:40:00",1
1,2001,"Wednesday","0:30:00",1
1,2001,"Wednesday","10:30:00",1
1,2001,"Wednesday","10:40:00",1
1,2001,"Wednesday","16:10:00",1
1,2001,"Wednesday","16:30:00",1
1,2001,"Wednesday","17:42:00",1
1,2001,"Wednesday","17:50:00",1
1,2001,"Wednesday","1:35:00",1
1,2001,"Wednesday","20:00:00",1
1,2001,"Wednesday","22:03:00",1
1,2001,"Wednesday","2:00:00",1
1,2001,"Wednesday","9:35:00",2
1,2002,"Friday","11:00:00",1
1,2002,"Friday","15:00:00",1
1,2002,"Friday","18:00:00",1
1,2002,"Friday","19:40:00",1
1,2002,"Friday","21:00:00",1
1,2002,"Friday","21:30:00",2
1,2002,"Friday","22:00:00",1
1,2002,"Friday","5:05:00",1
1,2002,"Friday","6:00:00",1
1,2002,"Friday","6:45:00",1
1,2002,"Friday","9:40:00",1
1,2002,"Monday","11:00:00",1
1,2002,"Monday","11:10:00",1
1,2002,"Monday","11:45:00",1
1,2002,"Monday","14:00:00",1
1,2002,"Monday","15:00:00",1
1,2002,"Monday","15:25:00",1
1,2002,"Monday","15:30:00",1
1,2002,"Monday","17:05:00",1
1,2002,"Monday","20:30:00",2
1,2002,"Monday","22:10:00",1
1,2002,"Monday","23:48:00",1
1,2002,"Monday","6:29:00",1
1,2002,"Monday","6:30:00",1
1,2002,"Monday","7:00:00",1
1,2002,"Monday","9:58:00",1
1,2002,"Saturday","11:20:00",1
1,2002,"Saturday","12:00:00",1
1,2002,"Saturday","12:35:00",1
1,2002,"Saturday","12:45:00",1
1,2002,"Saturday","13:15:00",1
1,2002,"Saturday","17:15:00",1
1,2002,"Saturday","18:00:00",1
1,2002,"Saturday","19:15:00",2
1,2002,"Saturday","19:45:00",1
1,2002,"Saturday","1:50:00",1
1,2002,"Saturday","21:05:00",1
1,2002,"Saturday","23:45:00",1
1,2002,"Saturday","3:00:00",1
1,2002,"Saturday","5:55:00",1
1,2002,"Saturday","6:00:00",1
1,2002,"Saturday","7:50:00",1
1,2002,"Saturday","8:00:00",1
1,2002,"Sunday","0:55:00",1
1,2002,"Sunday","11:05:00",1
1,2002,"Sunday","13:20:00",1
1,2002,"Sunday","13:40:00",1
1,2002,"Sunday","14:00:00",1
1,2002,"Sunday","15:00:00",1
1,2002,"Sunday","15:30:00",1
1,2002,"Sunday","17:01:00",1
1,2002,"Sunday","21:00:00",2
1,2002,"Sunday","21:15:00",1
1,2002,"Sunday","21:30:00",1
1,2002,"Sunday","21:31:00",1
1,2002,"Sunday","23:00:00",1
1,2002,"Sunday","2:45:00",1
1,2002,"Sunday","3:05:00",1
1,2002,"Sunday","3:40:00",2
1,2002,"Sunday","5:00:00",1
1,2002,"Thursday","11:00:00",1
1,2002,"Thursday","11:46:00",1
1,2002,"Thursday","12:00:00",1
1,2002,"Thursday","12:30:00",1
1,2002,"Thursday","14:00:00",4
1,2002,"Thursday","15:11:00",3
1,2002,"Thursday","16:45:00",1
1,2002,"Thursday","17:55:00",1
1,2002,"Thursday","18:03:00",1
1,2002,"Thursday","19:14:00",1
1,2002,"Thursday","20:40:00",1
1,2002,"Thursday","20:53:00",1
1,2002,"Thursday","21:20:00",1
1,2002,"Thursday","4:00:00",1
1,2002,"Thursday","6:55:00",1
1,2002,"Thursday","7:00:00",1
1,2002,"Thursday","8:00:00",1
1,2002,"Thursday","9:45:00",1
1,2002,"Tuesday","14:05:00",1
1,2002,"Tuesday","15:00:00",1
1,2002,"Tuesday","15:41:00",1
1,2002,"Tuesday","16:00:00",1
1,2002,"Tuesday","19:45:00",2
1,2002,"Tuesday","1:10:00",1
1,2002,"Tuesday","21:10:00",1
1,2002,"Tuesday","9:55:00",1
1,2002,"Wednesday","0:10:00",1
1,2002,"Wednesday","0:55:00",1
1,2002,"Wednesday","10:40:00",1
1,2002,"Wednesday","12:50:00",1
1,2002,"Wednesday","13:00:00",2
1,2002,"Wednesday","15:00:00",1
1,2002,"Wednesday","15:35:00",1
1,2002,"Wednesday","17:00:00",1
1,2002,"Wednesday","17:23:00",1
1,2002,"Wednesday","18:00:00",1
1,2002,"Wednesday","19:00:00",2
1,2002,"Wednesday","19:40:00",1
1,2002,"Wednesday","19:50:00",1
1,2002,"Wednesday","20:00:00",1
1,2002,"Wednesday","21:58:00",1
1,2002,"Wednesday","22:00:00",1
1,2002,"Wednesday","23:30:00",1
1,2002,"Wednesday","23:52:00",1
1,2002,"Wednesday","6:55:00",1
1,2002,"Wednesday","7:35:00",1
1,2002,"Wednesday","9:00:00",1
1,2003,"Friday","11:30:00",1
1,2003,"Friday","12:40:00",1
1,2003,"Friday","14:00:00",1
1,2003,"Friday","15:30:00",1
1,2003,"Friday","15:40:00",1
1,2003,"Friday","16:55:00",1
1,2003,"Friday","17:45:00",1
1,2003,"Friday","18:55:00",1
1,2003,"Friday","20:00:00",1
1,2003,"Friday","21:00:00",1
1,2003,"Friday","22:39:00",1
1,2003,"Friday","23:25:00",1
1,2003,"Friday","23:45:00",2
1,2003,"Friday","5:25:00",1
1,2003,"Friday","7:00:00",1
1,2003,"Friday","8:00:00",1
1,2003,"Friday","9:20:00",1
1,2003,"Monday","11:50:00",1
1,2003,"Monday","13:30:00",2
1,2003,"Monday","14:00:00",1
1,2003,"Monday","15:00:00",2
1,2003,"Monday","17:05:00",1
1,2003,"Monday","17:35:00",1
1,2003,"Monday","18:30:00",1
1,2003,"Monday","18:35:00",1
1,2003,"Monday","20:05:00",1
1,2003,"Monday","7:30:00",1
1,2003,"Monday","8:00:00",1
1,2003,"Monday","9:00:00",1
1,2003,"Saturday","0:20:00",2
1,2003,"Saturday","12:09:00",1
1,2003,"Saturday","12:10:00",2
1,2003,"Saturday","13:00:00",3
1,2003,"Saturday","16:00:00",1
1,2003,"Saturday","1:45:00",1
1,2003,"Saturday","1:50:00",1
1,2003,"Saturday","20:00:00",2
1,2003,"Saturday","20:20:00",1
1,2003,"Saturday","22:05:00",1
1,2003,"Saturday","2:00:00",1
1,2003,"Saturday","2:15:00",1
1,2003,"Saturday","3:50:00",1
1,2003,"Saturday","6:10:00",1
1,2003,"Saturday","8:10:00",1
1,2003,"Saturday","9:30:00",1
1,2003,"Sunday","13:00:00",1
1,2003,"Sunday","13:10:00",1
1,2003,"Sunday","14:00:00",1
1,2003,"Sunday","14:10:00",1
1,2003,"Sunday","14:50:00",1
1,2003,"Sunday","17:00:00",1
1,2003,"Sunday","17:15:00",1
1,2003,"Sunday","19:00:00",1
1,2003,"Sunday","5:00:00",1
1,2003,"Sunday","8:30:00",1
1,2003,"Sunday","8:40:00",1
1,2003,"Thursday","10:55:00",1
1,2003,"Thursday","12:30:00",2
1,2003,"Thursday","13:05:00",1
1,2003,"Thursday","15:00:00",1
1,2003,"Thursday","15:25:00",1
1,2003,"Thursday","16:00:00",1
1,2003,"Thursday","16:16:00",1
1,2003,"Thursday","16:50:00",1
1,2003,"Thursday","17:10:00",1
1,2003,"Thursday","17:20:00",1
1,2003,"Thursday","18:00:00",1
1,2003,"Thursday","18:20:00",1
1,2003,"Thursday","19:50:00",1
1,2003,"Thursday","20:00:00",1
1,2003,"Thursday","20:05:00",1
1,2003,"Thursday","20:15:00",1
1,2003,"Thursday","21:15:00",1
1,2003,"Thursday","22:00:00",1
1,2003,"Thursday","2:10:00",2
1,2003,"Thursday","8:22:00",1
1,2003,"Thursday","9:45:00",1
1,2003,"Tuesday","10:10:00",1
1,2003,"Tuesday","14:00:00",1
1,2003,"Tuesday","14:50:00",1
1,2003,"Tuesday","16:00:00",1
1,2003,"Tuesday","17:30:00",1
1,2003,"Tuesday","18:45:00",1
1,2003,"Tuesday","19:04:00",1
1,2003,"Tuesday","20:50:00",1
1,2003,"Tuesday","5:30:00",1
1,2003,"Tuesday","7:10:00",1
1,2003,"Tuesday","8:00:00",1
1,2003,"Wednesday","0:25:00",1
1,2003,"Wednesday","10:30:00",1
1,2003,"Wednesday","12:00:00",1
1,2003,"Wednesday","12:18:00",2
1,2003,"Wednesday","13:53:00",1
1,2003,"Wednesday","14:00:00",1
1,2003,"Wednesday","15:45:00",2
1,2003,"Wednesday","16:00:00",1
1,2003,"Wednesday","16:30:00",3
1,2003,"Wednesday","16:50:00",1
1,2003,"Wednesday","17:00:00",1
1,2003,"Wednesday","17:07:00",1
1,2003,"Wednesday","1:20:00",1
1,2003,"Wednesday","1:50:00",1
1,2003,"Wednesday","1:55:00",1
1,2003,"Wednesday","20:00:00",1
1,2003,"Wednesday","21:44:00",4
1,2003,"Wednesday","23:15:00",1
1,2003,"Wednesday","2:00:00",1
1,2003,"Wednesday","3:40:00",1
1,2003,"Wednesday","8:15:00",1
1,2004,"Friday","0:30:00",1
1,2004,"Friday","10:45:00",1
1,2004,"Friday","11:21:00",1
1,2004,"Friday","11:30:00",1
1,2004,"Friday","12:55:00",1
1,2004,"Friday","13:45:00",1
1,2004,"Friday","14:30:00",1
1,2004,"Friday","14:40:00",1
1,2004,"Friday","15:00:00",1
1,2004,"Friday","15:15:00",1
1,2004,"Friday","15:45:00",2
1,2004,"Friday","16:00:00",1
1,2004,"Friday","18:25:00",1
1,2004,"Friday","18:45:00",1
1,2004,"Friday","19:10:00",1
1,2004,"Friday","19:45:00",1
1,2004,"Friday","1:30:00",2
1,2004,"Friday","21:45:00",1
1,2004,"Friday","22:50:00",1
1,2004,"Friday","23:30:00",1
1,2004,"Friday","23:40:00",1
1,2004,"Friday","2:38:00",1
1,2004,"Friday","3:18:00",1
1,2004,"Friday","5:50:00",1
1,2004,"Friday","6:10:00",2
1,2004,"Friday","9:00:00",1
1,2004,"Monday","11:29:00",1
1,2004,"Monday","13:00:00",1
1,2004,"Monday","13:40:00",1
1,2004,"Monday","14:30:00",1
1,2004,"Monday","15:15:00",1
1,2004,"Monday","16:00:00",1
1,2004,"Monday","21:40:00",1
1,2004,"Monday","22:00:00",1
1,2004,"Monday","22:30:00",1
1,2004,"Monday","6:00:00",1
1,2004,"Monday","8:45:00",3
1,2004,"Saturday","12:40:00",1
1,2004,"Saturday","12:55:00",2
1,2004,"Saturday","13:00:00",2
1,2004,"Saturday","13:10:00",2
1,2004,"Saturday","13:50:00",1
1,2004,"Saturday","15:10:00",1
1,2004,"Saturday","17:00:00",2
1,2004,"Saturday","1:45:00",1
1,2004,"Saturday","20:00:00",3
1,2004,"Saturday","20:40:00",2
1,2004,"Saturday","22:25:00",1
1,2004,"Saturday","22:49:00",1
1,2004,"Saturday","2:00:00",1
1,2004,"Saturday","2:30:00",1
1,2004,"Saturday","2:40:00",1
1,2004,"Saturday","7:00:00",1
1,2004,"Saturday","7:10:00",1
1,2004,"Saturday","7:55:00",1
1,2004,"Sunday","0:01:00",1
1,2004,"Sunday","11:20:00",1
1,2004,"Sunday","12:10:00",1
1,2004,"Sunday","14:00:00",2
1,2004,"Sunday","15:15:00",1
1,2004,"Sunday","15:25:00",1
1,2004,"Sunday","15:49:00",1
1,2004,"Sunday","16:15:00",1
1,2004,"Sunday","17:05:00",1
1,2004,"Sunday","17:15:00",1
1,2004,"Sunday","18:00:00",1
1,2004,"Sunday","19:00:00",1
1,2004,"Sunday","19:30:00",1
1,2004,"Sunday","22:03:00",1
1,2004,"Sunday","22:30:00",1
1,2004,"Sunday","23:59:00",1
1,2004,"Sunday","2:00:00",1
1,2004,"Sunday","2:10:00",1
1,2004,"Sunday","3:45:00",1
1,2004,"Sunday","6:00:00",1
1,2004,"Sunday","9:40:00",1
1,2004,"Thursday","10:00:00",1
1,2004,"Thursday","10:25:00",1
1,2004,"Thursday","11:00:00",1
1,2004,"Thursday","11:40:00",1
1,2004,"Thursday","12:42:00",2
1,2004,"Thursday","14:00:00",2
1,2004,"Thursday","14:30:00",1
1,2004,"Thursday","15:00:00",1
1,2004,"Thursday","15:10:00",1
1,2004,"Thursday","15:40:00",1
1,2004,"Thursday","16:28:00",1
1,2004,"Thursday","19:00:00",1
1,2004,"Thursday","1:00:00",1
1,2004,"Thursday","1:25:00",1
1,2004,"Thursday","20:16:00",1
1,2004,"Thursday","22:02:00",2
1,2004,"Thursday","22:55:00",1
1,2004,"Thursday","2:30:00",1
1,2004,"Thursday","5:00:00",1
1,2004,"Thursday","6:00:00",3
1,2004,"Thursday","9:25:00",2
1,2004,"Tuesday","11:20:00",1
1,2004,"Tuesday","12:09:00",1
1,2004,"Tuesday","16:00:00",1
1,2004,"Tuesday","16:09:00",1
1,2004,"Tuesday","19:40:00",1
1,2004,"Tuesday","19:45:00",4
1,2004,"Tuesday","1:40:00",1
1,2004,"Tuesday","2:00:00",1
1,2004,"Tuesday","3:00:00",1
1,2004,"Tuesday","7:10:00",1
1,2004,"Tuesday","8:00:00",1
1,2004,"Wednesday","0:00:00",1
1,2004,"Wednesday","12:15:00",1
1,2004,"Wednesday","15:00:00",2
1,2004,"Wednesday","16:03:00",1
1,2004,"Wednesday","16:30:00",1
1,2004,"Wednesday","17:25:00",1
1,2004,"Wednesday","18:00:00",1
1,2004,"Wednesday","19:20:00",1
1,2004,"Wednesday","20:15:00",1
1,2004,"Wednesday","21:43:00",1
1,2004,"Wednesday","22:10:00",1
1,2004,"Wednesday","23:55:00",1
1,2004,"Wednesday","6:45:00",1
1,2004,"Wednesday","7:30:00",1
1,2004,"Wednesday","9:45:00",1
1,2004,"Wednesday","9:50:00",1
1,2005,"Friday","12:10:00",1
1,2005,"Friday","14:00:00",1
1,2005,"Friday","14:50:00",1
1,2005,"Friday","16:10:00",1
1,2005,"Friday","17:20:00",1
1,2005,"Friday","1:00:00",1
1,2005,"Friday","23:04:00",1
1,2005,"Friday","7:10:00",1
1,2005,"Friday","7:55:00",1
1,2005,"Monday","10:00:00",1
1,2005,"Monday","12:00:00",1
1,2005,"Monday","13:00:00",1
1,2005,"Monday","14:00:00",1
1,2005,"Monday","15:53:00",1
1,2005,"Monday","16:25:00",1
1,2005,"Monday","18:49:00",1
1,2005,"Monday","21:00:00",1
1,2005,"Monday","23:00:00",1
1,2005,"Monday","5:30:00",1
1,2005,"Monday","7:40:00",2
1,2005,"Monday","8:05:00",2
1,2005,"Saturday","10:20:00",1
1,2005,"Saturday","11:16:00",1
1,2005,"Saturday","12:00:00",1
1,2005,"Saturday","12:35:00",1
1,2005,"Saturday","13:05:00",4
1,2005,"Saturday","13:10:00",1
1,2005,"Saturday","14:00:00",1
1,2005,"Saturday","15:20:00",1
1,2005,"Saturday","16:45:00",1
1,2005,"Saturday","17:20:00",1
1,2005,"Saturday","17:30:00",1
1,2005,"Saturday","18:15:00",2
1,2005,"Saturday","1:10:00",1
1,2005,"Saturday","1:35:00",1
1,2005,"Saturday","21:15:00",1
1,2005,"Saturday","23:00:00",1
1,2005,"Saturday","23:30:00",1
1,2005,"Saturday","2:00:00",2
1,2005,"Saturday","2:30:00",1
1,2005,"Saturday","4:00:00",1
1,2005,"Saturday","6:30:00",1
1,2005,"Saturday","7:00:00",2
1,2005,"Saturday","8:00:00",1
1,2005,"Saturday","9:00:00",1
1,2005,"Sunday","11:39:00",1
1,2005,"Sunday","12:00:00",1
1,2005,"Sunday","13:00:00",2
1,2005,"Sunday","13:50:00",1
1,2005,"Sunday","14:10:00",2
1,2005,"Sunday","14:50:00",1
1,2005,"Sunday","17:00:00",1
1,2005,"Sunday","17:20:00",1
1,2005,"Sunday","18:39:00",1
1,2005,"Sunday","20:30:00",1
1,2005,"Sunday","6:00:00",1
1,2005,"Sunday","8:05:00",1
1,2005,"Thursday","10:00:00",1
1,2005,"Thursday","11:10:00",1
1,2005,"Thursday","15:00:00",1
1,2005,"Thursday","18:50:00",1
1,2005,"Thursday","19:16:00",1
1,2005,"Thursday","19:40:00",1
1,2005,"Thursday","21:15:00",1
1,2005,"Thursday","23:00:00",1
1,2005,"Thursday","2:00:00",1
1,2005,"Thursday","7:45:00",1
1,2005,"Tuesday","11:25:00",1
1,2005,"Tuesday","12:55:00",1
1,2005,"Tuesday","14:43:00",1
1,2005,"Tuesday","14:50:00",1
1,2005,"Tuesday","16:30:00",1
1,2005,"Tuesday","16:39:00",2
1,2005,"Tuesday","1:35:00",1
1,2005,"Tuesday","21:47:00",1
1,2005,"Tuesday","22:00:00",2
1,2005,"Tuesday","22:15:00",1
1,2005,"Tuesday","22:40:00",2
1,2005,"Tuesday","23:10:00",1
1,2005,"Wednesday","10:11:00",1
1,2005,"Wednesday","12:00:00",1
1,2005,"Wednesday","12:35:00",1
1,2005,"Wednesday","13:30:00",1
1,2005,"Wednesday","14:45:00",1
1,2005,"Wednesday","15:00:00",1
1,2005,"Wednesday","17:13:00",1
1,2005,"Wednesday","17:50:00",1
1,2005,"Wednesday","18:35:00",1
1,2005,"Wednesday","19:00:00",2
1,2005,"Wednesday","20:23:00",1
1,2005,"Wednesday","22:00:00",1
1,2005,"Wednesday","23:00:00",1
1,2005,"Wednesday","5:00:00",1
1,2005,"Wednesday","6:20:00",1
1,2005,"Wednesday","8:00:00",1
1,2005,"Wednesday","8:30:00",1
1,2005,"Wednesday","8:57:00",1
1,2006,"Friday","0:45:00",2
1,2006,"Friday","12:00:00",1
1,2006,"Friday","14:00:00",3
1,2006,"Friday","14:30:00",1
1,2006,"Friday","15:00:00",1
1,2006,"Friday","18:00:00",1
1,2006,"Friday","1:25:00",1
1,2006,"Friday","1:30:00",1
1,2006,"Friday","23:00:00",1
1,2006,"Friday","3:00:00",1
1,2006,"Friday","5:30:00",1
1,2006,"Friday","6:25:00",1
1,2006,"Friday","7:00:00",1
1,2006,"Friday","7:53:00",1
1,2006,"Friday","8:00:00",1
1,2006,"Friday","8:40:00",1
1,2006,"Friday","9:10:00",1
1,2006,"Monday","11:00:00",1
1,2006,"Monday","11:40:00",1
1,2006,"Monday","12:00:00",1
1,2006,"Monday","13:00:00",2
1,2006,"Monday","13:48:00",1
1,2006,"Monday","14:20:00",1
1,2006,"Monday","15:00:00",2
1,2006,"Monday","15:08:00",1
1,2006,"Monday","15:20:00",1
1,2006,"Monday","16:00:00",1
1,2006,"Monday","16:10:00",1
1,2006,"Monday","17:43:00",1
1,2006,"Monday","17:45:00",1
1,2006,"Monday","19:00:00",1
1,2006,"Monday","21:30:00",1
1,2006,"Monday","2:00:00",1
1,2006,"Monday","4:30:00",1
1,2006,"Monday","6:25:00",1
1,2006,"Saturday","0:00:00",1
1,2006,"Saturday","0:50:00",1
1,2006,"Saturday","14:30:00",1
1,2006,"Saturday","15:00:00",2
1,2006,"Saturday","15:30:00",1
1,2006,"Saturday","16:00:00",1
1,2006,"Saturday","16:10:00",1
1,2006,"Saturday","16:50:00",1
1,2006,"Saturday","17:00:00",1
1,2006,"Saturday","18:15:00",1
1,2006,"Saturday","18:25:00",1
1,2006,"Saturday","1:50:00",1
1,2006,"Saturday","20:00:00",1
1,2006,"Saturday","23:45:00",1
1,2006,"Saturday","2:50:00",2
1,2006,"Saturday","3:00:00",1
1,2006,"Saturday","3:45:00",1
1,2006,"Saturday","7:30:00",1
1,2006,"Saturday","7:50:00",1
1,2006,"Saturday","9:30:00",1
1,2006,"Sunday","0:05:00",2
1,2006,"Sunday","10:45:00",1
1,2006,"Sunday","13:15:00",4
